Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Comment,Fill 1: 3rd Tanker Batch,Fill 1: 3rd Tanker,Fill 1: Amount from 3rd Tanker (gal),Comment,Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Comments,Fill 2: 3rd Tanker Batch,Fill 2: 3rd Tanker,Fill 2: Amount from 3rd Tanker (gal),Comments,Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B12,WT-166:S063,wood,larry,10,BLK:26 PLN:10 POS:09,MFV 10700,227.4,3/10/2014 11:54,3/10/2014 13:51,1:56:58,,,,,,,,,,227.4,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:10 POS:09,MFV 10700,6.3,3/26/2014 7:19,3/26/2014 7:29,0:09:59,,,,,,,,,,6.3,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:10 POS:09,MFV 10700,7,8/4/2014 8:00,8/4/2014 8:23,0:22:46,"1 1/2""",,,0.00,7.00,,,,,,,,0.00,,,,,,,0.00,0.00,,150,MFV 10700,BLK:26 PLN:10 POS:09,240.70,
T64-B12,WT-166:S063,wood,larry,11,BLK:26 PLN:06 POS:09,MFV 07262,238.1,3/10/2014 11:54,3/10/2014 13:48,1:53:51,,,,,,,,,,238.1,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:06 POS:09,MFV 07262,12.6,3/26/2014 7:41,3/26/2014 7:58,0:17:32,,,,,,,,,,12.6,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,151,MFV 07262,BLK:26 PLN:06 POS:09,250.70,
T64-B12,WT-166:S063,wood,larry,12,BLK:26 PLN:02 POS:09,MFV 10855,209.3,3/10/2014 11:54,3/10/2014 15:21,3:27:00,swap,T64-B12,WT-169:S059,28.5,,,,,,237.8,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:02 POS:09,MFV 10855,4,3/26/2014 8:04,3/26/2014 8:11,0:06:40,,,,,,,,,,4,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:02 POS:09,MFV 10855,2.9,8/4/2014 7:16,8/4/2014 7:29,0:12:49,"1""",,,0.00,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,152,MFV 10855,BLK:26 PLN:02 POS:09,244.70,
T64-B12,WT-166:S063,wood,larry,1,BLK:26 PLN:28 POS:09,MFV 10138,37.6,3/10/2014 13:56,3/10/2014 16:20,2:24:45,,T64-B12,WT-169:S059,197.3,,,,,,234.9,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:28 POS:09,MFV 10138,4.5,3/26/2014 7:09,3/26/2014 7:18,0:09:05,,,,,,,,,,4.5,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:28 POS:09,MFV 10138,2.8,8/4/2014 11:07,8/4/2014 11:19,0:12:04,"1""",,,0.00,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,153,MFV 10138,BLK:26 PLN:28 POS:09,242.20,
T64-B12,WT-166:S063,wood,larry,4,BLK:26 PLN:24 POS:09,MFV 10659,32.1,3/10/2014 13:53,3/10/2014 16:24,2:30:58,,T64-B12,WT-169:S059,205.9,,,,,,238,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:24 POS:09,MFV 10659,5.4,3/26/2014 7:28,3/26/2014 7:36,0:08:22,,,,,,,,,,5.4,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:24 POS:09,MFV 10659,2.8,8/4/2014 10:29,8/4/2014 10:42,0:13:35,"1/2""",,,0.00,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,154,MFV 10659,BLK:26 PLN:24 POS:09,246.20,
T64-B12,WT-166:S063,wood,larry,3,BLK:26 PLN:20 POS:09,MFV 10627,43.9,3/10/2014 13:53,3/10/2014 16:15,2:22:18,,T64-B12,WT-169:S059,187.8,,,,,,231.7,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:20 POS:09,MFV 10627,4,3/26/2014 7:44,3/26/2014 7:51,0:06:38,,,,,,,,,,4,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:20 POS:09,MFV 10627,6.7,8/4/2014 9:53,8/4/2014 10:11,0:18:01,"1/4""",,,0.00,6.70,,,,,,,,0.00,,,,,,,0.00,0.00,,155,MFV 10627,BLK:26 PLN:20 POS:09,242.40,
T64-B12,WT-166:S063,wood,larry,5,BLK:26 PLN:16 POS:09,MFV 05902,32,3/10/2014 13:58,3/10/2014 16:31,2:33:38,,T64-B12,WT-169:S059,210,,,,,,242,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:16 POS:09,MFV 05902,1,3/26/2014 7:57,3/26/2014 8:00,0:03:04,,,,,,,,,,1,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:16 POS:09,MFV 05902,4.1,8/4/2014 9:23,8/4/2014 9:34,0:10:21,"5/8""",,,0.00,4.10,,,,,,,,0.00,,,,,,,0.00,0.00,,156,MFV 05902,BLK:26 PLN:16 POS:09,247.10,
T64-B12,WT-166:S063,wood,larry,8,BLK:26 PLN:12 POS:09,MFV 06602,54.9,3/10/2014 13:47,3/10/2014 16:16,2:28:17,,T64-B12,WT-169:S059,190.5,,,,,,245.4,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:12 POS:09,MFV 06602,2.9,3/26/2014 7:10,3/26/2014 7:19,0:09:16,,,,,,,,,,2.9,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:12 POS:09,MFV 06602,1.2,8/4/2014 8:57,8/4/2014 9:02,0:04:58,"1/8""",,,0.00,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,157,MFV 06602,BLK:26 PLN:12 POS:09,249.50,
T64-B12,WT-166:S063,wood,larry,10,BLK:26 PLN:08 POS:09,MFV 10707,46.8,3/10/2014 13:51,3/10/2014 16:14,2:22:38,,T64-B12,WT-169:S059,187,,,,,,233.8,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:08 POS:09,MFV 10707,4.7,3/26/2014 7:29,3/26/2014 7:41,0:11:14,,,,,,,,,,4.7,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:08 POS:09,MFV 10707,3.4,8/4/2014 7:46,8/4/2014 7:59,0:13:05,"1/2""",,,0.00,3.40,,,,,,,,0.00,,,,,,,0.00,0.00,,158,MFV 10707,BLK:26 PLN:08 POS:09,241.90,
T64-B12,WT-166:S063,wood,larry,11,BLK:26 PLN:04 POS:09,MFV 10733,53.9,3/10/2014 13:48,3/10/2014 16:11,2:22:31,,T64-B12,WT-169:S059,185.2,,,,,,239.1,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:04 POS:09,MFV 10733,3.5,3/26/2014 7:58,3/26/2014 8:04,0:05:57,,,,,,,,,,3.5,T64-B13,WT169:S064,Cole,Perko,4,BLK:26 PLN:04 POS:09,MFV 10733,3.2,8/4/2014 7:29,8/4/2014 7:45,0:16:02,"5/8""",,,0.00,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,159,MFV 10733,BLK:26 PLN:04 POS:09,245.80,
,,wood,larry,12,BLK:26 PLN:00 POS:09,MFV 10959,,3/10/2014 14:54,3/12/2014 16:28,49:34:19,,T64-B12,WT-169:S059,239.4,,,,,,239.4,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:00 POS:09,MFV 10959,1.1,3/26/2014 8:11,3/26/2014 8:14,0:03:17,,,,,,,,,,1.1,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:00 POS:09,MFV 10959,2.2,8/1/2014 16:11,8/1/2014 16:25,0:14:18,"3/4""",,,0.00,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,160,MFV 10959,BLK:26 PLN:00 POS:09,242.70,
,,,,1,BLK:26 PLN:30 POS:10,MFV 10477,,3/10/2014 16:21,3/12/2014 16:29,48:07:53,,T64-B12,WT-169:S059,237.5,fill times are not correct the sheet didn't get saved properly,,,,,237.5,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:30 POS:10,MFV 10477,4.5,3/25/2014 15:39,3/25/2014 15:48,0:09:51,,,,,,,,,,4.5,T64-B13,WT169:S064,Larry,Brent,2,BLK:26 PLN:30 POS:10,MFV 10477,1.4,8/1/2014 15:44,8/1/2014 15:50,0:06:53,"3 16""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,161,MFV 10477,BLK:26 PLN:30 POS:10,243.40,
,,,,4,BLK:26 PLN:26 POS:10,MFV 10385,,3/10/2014 16:24,3/12/2014 16:29,48:04:16,,T64-B12,WT-169:S059,238.6,,,,,,238.6,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:26 POS:10,MFV 10385,3.9,3/25/2014 15:53,3/25/2014 16:00,0:06:49,,,,,,,,,,3.9,T64-B13,WT169:S064,Larry,Brent,2,BLK:26 PLN:26 POS:10,MFV 10385,2.5,8/1/2014 15:58,8/1/2014 16:09,0:11:03,3/4',,,0.00,2.50,,,,,,,,0.00,,,,,,,0.00,0.00,,162,MFV 10385,BLK:26 PLN:26 POS:10,245.00,
,,,,3,BLK:26 PLN:22 POS:10,MFV 10410,,3/10/2014 16:15,3/12/2014 16:29,48:13:28,,T64-B12,WT-169:S059,237.5,,,,,,237.5,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:22 POS:10,MFV 10410,4,3/25/2014 16:05,3/25/2014 16:13,0:07:13,,,,,,,,,,4,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:22 POS:10,MFV 10410,3,8/1/2014 15:37,8/1/2014 15:51,0:14:21,"1/4""",,,0.00,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,163,MFV 10410,BLK:26 PLN:22 POS:10,244.50,
,,,,5,BLK:26 PLN:18 POS:10,MFV 10452,,3/10/2014 16:31,3/12/2014 16:29,47:57:09,,T64-B12,WT-169:S059,238.6,,,,,,238.6,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:18 POS:10,MFV 10452,3.1,3/25/2014 16:17,3/25/2014 16:22,0:05:17,,,,,,,,,,3.1,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:18 POS:10,MFV 10452,2.8,8/1/2014 14:19,8/1/2014 15:22,1:03:01,"1""",,,0.00,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,164,MFV 10452,BLK:26 PLN:18 POS:10,244.50,
,,,,8,BLK:26 PLN:14 POS:10,MFV 05860,,3/10/2014 16:16,3/12/2014 16:29,48:12:40,,T64-B12,WT-169:S059,238.2,,,,,,238.2,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:14 POS:10,MFV 05860,3.9,3/25/2014 15:39,3/25/2014 15:46,0:07:20,,,,,,,,,,3.9,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:14 POS:10,MFV 05860,3.2,8/1/2014 13:46,8/1/2014 14:01,0:14:14,"1 1/8""",,,0.00,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,165,MFV 05860,BLK:26 PLN:14 POS:10,245.30,
,,,,10,BLK:26 PLN:10 POS:10,MFV 10712,,3/10/2014 16:14,3/12/2014 16:29,48:14:23,,T64-B12,WT-169:S059,235.6,,,,,,235.6,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:10 POS:10,MFV 10712,5,3/25/2014 15:51,3/25/2014 16:01,0:10:24,,,,,,,,,,5,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:10 POS:10,MFV 10712,2.8,8/1/2014 13:30,8/1/2014 13:45,0:15:17,"1/4""",,,0.00,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,166,MFV 10712,BLK:26 PLN:10 POS:10,243.40,
,,,,11,BLK:26 PLN:06 POS:10,MFV 10709,,3/10/2014 16:11,3/12/2014 16:29,48:17:27,,T64-B12,WT-169:S059,237.1,,,,,,237.1,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:06 POS:10,MFV 10709,3.5,3/25/2014 16:10,3/25/2014 16:19,0:08:28,,,,,,,,,,3.5,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:06 POS:10,MFV 10709,3.2,8/1/2014 12:57,8/1/2014 13:13,0:16:16,"1 1/8""",,,0.00,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,167,MFV 10709,BLK:26 PLN:06 POS:10,243.80,
,,,,12,BLK:26 PLN:02 POS:10,MFV 10886,, 3/10/2014 16:40,3/12/2014 16:29,47:49:08,,T64-B12,WT-169:S059,236.3,,,,,,236.3,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:02 POS:10,MFV 10886,7.9,3/25/2014 16:27,3/25/2014 16:40,0:12:12,,,,,,,,,,7.9,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:02 POS:10,MFV 10886,3.6,8/1/2014 12:24,8/1/2014 12:41,0:16:52,"1""",,,0.00,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,168,MFV 10886,BLK:26 PLN:02 POS:10,247.80,
T64-B12,WT-166:S063,wood,larry,1,BLK:26 PLN:28 POS:10,MFV 02286,245.2,3/11/2014 8:31,3/11/2014 10:53,2:21:24,,,,,,,,,,245.2,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:28 POS:10,MFV 02286,2,3/25/2014 15:49,3/25/2014 15:53,0:04:23,,,,,,,,,,2,T64-B13,WT169:S064,Larry,Brent,2,BLK:26 PLN:28 POS:10,MFV 02286,1.4,8/1/2014 15:51,8/1/2014 15:57,0:06:19,"1/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,169,MFV 02286,BLK:26 PLN:28 POS:10,248.60,
T64-B12,WT-166:S063,wood,perko,4,BLK:26 PLN:24 POS:10,MFV 10445,237.3,3/11/2014 8:34,3/11/2014 10:52,2:17:47,,,,,,,,,,237.3,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:24 POS:10,MFV 10445,3.3,3/25/2014 16:00,3/25/2014 16:05,0:05:17,,,,,,,,,,3.3,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:24 POS:10,MFV 10445,3.1,8/1/2014 15:53,8/1/2014 16:09,0:16:02,"1 1/16""",,,0.00,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,170,MFV 10445,BLK:26 PLN:24 POS:10,243.70,
T64-B12,WT-166:S063,wood,perko,3,BLK:26 PLN:20 POS:10,MFV 10380,237.8,3/11/2014 8:24,3/11/2014 10:44,2:20:07,,,,,,,,,,237.8,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:20 POS:10,MFV 10380,1.6,3/25/2014 16:13,3/25/2014 16:17,0:03:57,,,,,,,,,,1.6,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:20 POS:10,MFV 10380,3,8/1/2014 15:22,8/1/2014 15:36,0:14:00,"1""",,,0.00,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,171,MFV 10380,BLK:26 PLN:20 POS:10,242.40,
T64-B12,WT-166:S063,wood,perko,5,BLK:26 PLN:16 POS:10,MFV 10427,241.9,3/11/2014 8:47,3/11/2014 11:11,2:24:00,,,,,,,,,,241.9,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:16 POS:10,MFV 10427,1.5,3/25/2014 16:22,3/25/2014 16:25,0:03:00,,,,,,,,,,1.5,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:16 POS:10,MFV 10427,2.5,8/1/2014 14:01,8/1/2014 14:13,0:11:36,"3/4""",,,0.00,2.50,,,,,,,,0.00,,,,,,,0.00,0.00,,172,MFV 10427,BLK:26 PLN:16 POS:10,245.90,
T64-B12,WT-166:S063,wood,perko,8,BLK:26 PLN:12 POS:10,MFV 10784,239.4,3/11/2014 8:19,3/11/2014 10:36,2:17:18,,,,,,,,,,239.4,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:12 POS:10,MFV 10784,1.7,3/25/2014 15:46,3/25/2014 15:51,0:04:31,,,,,,,,,,1.7,T64-B13,WT169:S064,Larry,Brent,,BLK:26 PLN:12 POS:10,MFV 10784,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,173,MFV 10784,BLK:26 PLN:12 POS:10,241.10,
T64-B12,WT-166:S063,wood,perko,10,BLK:26 PLN:08 POS:10,MFV 10701,231.9,3/11/2014 8:34,3/11/2014 10:47,2:12:49,,,,,,,,,,231.9,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:08 POS:10,MFV 10701,2.7,3/25/2014 16:01,3/25/2014 16:10,0:08:57,,,,,,,,,,2.7,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:08 POS:10,MFV 10701,3.5,8/1/2014 13:14,8/1/2014 13:29,0:15:29,"1/8""",,,0.00,3.50,,,,,,,,0.00,,,,,,,0.00,0.00,,174,MFV 10701,BLK:26 PLN:08 POS:10,238.10,
T64-B12,WT-166:S063,wood,perko,11,BLK:26 PLN:04 POS:10,MFV 10864,236,3/11/2014 8:19,3/11/2014 10:34,2:14:30,,,,,,,,,,236,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:04 POS:10,MFV 10864,5.1,3/25/2014 16:19,3/25/2014 16:27,0:08:37,,,,,,,,,,5.1,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:04 POS:10,MFV 10864,2.9,8/1/2014 12:42,8/1/2014 12:56,0:14:38,"1/4""",,,0.00,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,175,MFV 10864,BLK:26 PLN:04 POS:10,244.00,
T64-B12,WT-166:S063,wood,perko,12,BLK:26 PLN:00 POS:10,MFV 10833,241.9,3/11/2014 9:06,3/11/2014 11:13,2:07:11,,,,,,,,,,241.9,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:00 POS:10,MFV 10833,2.2,3/26/2014 6:53,3/26/2014 6:58,0:04:28,,,,,,,,,,2.2,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:00 POS:10,MFV 10833,2.2,8/1/2014 11:19,8/1/2014 12:21,1:01:44,3/8',,,0.00,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,176,MFV 10833,BLK:26 PLN:00 POS:10,246.30,
T64-B12,WT-166:S063,wood,perko,1,BLK:26 PLN:30 POS:11,MFV 10441,134.3,3/11/2014 10:53,3/11/2014 16:05,5:12:26,3 hour cold oil delay,T64-B12,WT-116:S061,99.8,,,,,,234.1,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:30 POS:11,MFV 10441,3.3,3/25/2014 13:37,3/25/2014 13:48,0:10:58,,,,,,,,,,3.3,T64-B13,WT169:S064,Larry,Brent,2,BLK:26 PLN:30 POS:11,MFV 10441,2.4,8/1/2014 10:39,8/1/2014 10:50,0:11:00,"1/2""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,177,MFV 10441,BLK:26 PLN:30 POS:11,239.80,
T64-B12,WT-166:S063,wood,perko,4,BLK:26 PLN:26 POS:11,MFV 09833,136.7,3/11/2014 10:52,3/11/2014 16:05,5:12:35,,T64-B12,WT-116:S061,100.4,,,,,,237.1,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:26 POS:11,MFV 09833,3.8,3/25/2014 15:15,3/25/2014 15:21,0:05:58,,,,,,,,,,3.8,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:26 POS:11,MFV 09833,2.3,8/1/2014 10:47,8/1/2014 11:01,0:13:32,"1/4""",,,0.00,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,178,MFV 09833,BLK:26 PLN:26 POS:11,243.20,
T64-B12,WT-166:S063,wood,perko,3,BLK:26 PLN:22 POS:11,MFV 10419,150.6,3/11/2014 10:45,3/11/2014 15:56,5:11:45,,T64-B12,WT-116:S061,84.4,,,,,,235,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:22 POS:11,MFV 10419,2.2,3/25/2014 15:33,3/25/2014 15:37,0:03:43,,,,,,,,,,2.2,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:22 POS:11,MFV 10419,2.8,8/1/2014 10:19,8/1/2014 10:34,0:14:57,"1/2""",,,0.00,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,179,MFV 10419,BLK:26 PLN:22 POS:11,240.00,
T64-B12,WT-166:S063,wood,perko,5,BLK:26 PLN:18 POS:11,MFV 10455,101.1,3/11/2014 11:11,3/11/2014 16:22,5:10:24,,T64-B12,WT-116:S061,234.6,,,,,,335.7,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:18 POS:11,MFV 10455,4.8,3/25/2014 15:15,3/25/2014 15:23,0:07:52,,,,,,,,,,4.8,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:18 POS:11,MFV 10455,2.7,8/1/2014 9:45,8/1/2014 10:01,0:16:07,"1/2""",,,0.00,2.70,,,,,,,,0.00,,,,,,,0.00,0.00,,180,MFV 10455,BLK:26 PLN:18 POS:11,343.20,
T64-B12,WT-166:S063,wood,perko,8,BLK:26 PLN:14 POS:11,MFV 10132,169.3,3/11/2014 10:36,3/11/2014 15:52,5:15:47,,T64-B12,WT-116:S061,57.8,,,,,,227.1,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:14 POS:11,MFV 10132,2.3,3/25/2014 13:37,3/25/2014 13:46,0:09:13,,,,,,,,,,2.3,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:14 POS:11,MFV 10132,4.5,8/1/2014 8:24,8/1/2014 9:23,0:59:33,"1 1/4""",,,0.00,4.50,,,,,,,,0.00,,,,,,,0.00,0.00,,181,MFV 10132,BLK:26 PLN:14 POS:11,233.90,
T64-B12,WT-166:S063,wood,perko,10,BLK:26 PLN:10 POS:11,MFV 10756,148.1,3/11/2014 10:47,3/11/2014 15:57,5:09:59,,T64-B12,WT-116:S061,88,,,,,,236.1,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:10 POS:11,MFV 10756,4.2,3/25/2014 13:57,3/25/2014 14:06,0:09:07,,,,,,,,,,4.2,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:10 POS:11,MFV 10756,2.4,8/1/2014 7:52,8/1/2014 8:04,0:11:35,"1/2""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,182,MFV 10756,BLK:26 PLN:10 POS:11,242.70,
T64-B12,WT-166:S063,wood,perko,11,BLK:26 PLN:06 POS:11,MFV 10405,176.2,3/11/2014 10:34,3/11/2014 15:51,5:17:22,,T64-B12,WT-116:S061,61.4,,,,,,237.6,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:06 POS:11,MFV 10405,3.2,3/25/2014 14:14,3/25/2014 14:20,0:06:00,,,,,,,,,,3.2,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:06 POS:11,MFV 10405,3.1,8/1/2014 7:14,8/1/2014 7:32,0:17:42,"3/4""",,,0.00,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,183,MFV 10405,BLK:26 PLN:06 POS:11,243.90,
T64-B12,WT-166:S063,wood,perko,12,BLK:26 PLN:02 POS:11,MFV 10894,97.2,3/11/2014 11:14,3/11/2014 16:36,5:22:16,,T64-B12,WT-116:S061,134.1,,,,,,231.3,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:02 POS:11,MFV 10894,2.2,3/25/2014 14:28,3/25/2014 14:34,0:05:27,,,,,,,,,,2.2,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:02 POS:11,MFV 10894,1.4,7/31/2014 15:36,,,1 1/8',,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,184,MFV 10894,BLK:26 PLN:02 POS:11,234.90,
T64-B12,WT-166:S063,wood,perko,1,BLK:26 PLN:28 POS:11,MFV 01844,,3/11/2014 16:06,3/12/2014 8:02,15:56:33,,T64-B12,WT-116:S061,241.2,,,,,,241.2,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:28 POS:11,MFV 01844,35.9,3/25/2014 13:48,3/25/2014 14:42,0:54:40,,,,,,,,,,35.9,T64-B13,WT169:S064,Larry,Brent,2,BLK:26 PLN:28 POS:11,MFV 01844,2.1,8/1/2014 10:50,8/1/2014 11:01,0:10:43,3/8'',,,0.00,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,185,MFV 01844,BLK:26 PLN:28 POS:11,279.20,
T64-B12,WT-166:S063,wood,perko,4,BLK:26 PLN:24 POS:11,MFV 10182,,3/11/2014 16:05,3/12/2014 8:14,16:08:32,,T64-B12,WT-116:S061,237.8,,,,,,237.8,T59-B12,WT-169:S061,wood,blackmer,1,BLK:26 PLN:24 POS:11,MFV 10182,6,3/25/2014 15:21,3/25/2014 15:33,0:11:19,,,,,,,,,,6,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:24 POS:11,MFV 10182,2.5,8/1/2014 10:34,8/1/2014 10:46,0:12:22,3/8'',,,0.00,2.50,,,,,,,,0.00,,,,,,,0.00,0.00,,186,MFV 10182,BLK:26 PLN:24 POS:11,246.30,
T64-B12,WT-166:S063,wood,perko,3,BLK:26 PLN:20 POS:11,MFV 03982,,3/11/2014 15:57,3/12/2014 8:08,16:10:45,,T64-B12,WT-116:S061,233.6,,,,,,233.6,T59-B12,WT-169:S061,wood,blackmer,3,BLK:26 PLN:20 POS:11,MFV 03982,7.5,3/25/2014 15:23,3/25/2014 15:34,0:11:10,,,,,,,,,,7.5,T64-B13,WT169:S064,Larry,Brent,4,BLK:26 PLN:20 POS:11,MFV 03982,2.6,8/1/2014 10:03,8/1/2014 10:18,0:15:32,"1/2""",,,0.00,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,187,MFV 03982,BLK:26 PLN:20 POS:11,243.70,
